# unit	locale	key	field	sha256[:12] of the normalized value
# Generated by Scripts/logic_canon.py build. Do not hand-edit: every row is
# a digest of bytes inside Logic, and a typed one is a claim about Apple's
# data that nothing measured.
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	en	Window%23mti	value	19734a1b58ca
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Autopunch	value	b42fb9a2c1f9
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Display%20%25%40%20Channel%20Strips	value	18e5b822accc
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Edit%23mti	value	f16295069176
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	File%23mti	value	75d6b4579e1d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Input%20Port	value	9d32e37f4328
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Navigate%23mti	value	88088f31d729
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Project%20or%20Section%E2%80%A6	value	bcca78729504
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Show%2FHide%20Automation	value	5193a647bcb9
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Track%23mti	value	f3a2b24a9b14
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	View%23mti	value	c702af8c1ead
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	es	Window%23mti	value	09c101d2650e
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Autopunch	value	a4e8a3596df7
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Display%20%25%40%20Channel%20Strips	value	dc4520e8fbd3
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Edit%23mti	value	a4944d07071b
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	File%23mti	value	07ceb51d3a38
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Input%20Port	value	588c53a45562
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Navigate%23mti	value	cb03095bb936
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Project%20or%20Section%E2%80%A6	value	abdd3b0d7ba7
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Show%2FHide%20Automation	value	17c7d065044f
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Track%23mti	value	15e6439ba502
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	View%23mti	value	9e8bf4c5c3cb
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	fr	Window%23mti	value	d77e51438d0e
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Autopunch	value	ec64d9374d74
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Display%20%25%40%20Channel%20Strips	value	a81b5e7909ca
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Edit%23mti	value	49e493ba9d9c
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	File%23mti	value	50009ce1da4d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Input%20Port	value	7abe79a0391c
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Navigate%23mti	value	1e7ed2872114
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Project%20or%20Section%E2%80%A6	value	fce052611725
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Show%2FHide%20Automation	value	a4835ca64d90
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Track%23mti	value	7d057c858f40
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	View%23mti	value	05df1c8dbf75
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	it	Window%23mti	value	f09b8c768f93
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Autopunch	value	44f6b8b2d43d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Display%20%25%40%20Channel%20Strips	value	d332e1b5875f
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Edit%23mti	value	11f9049ddab5
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	File%23mti	value	2b39ec3da17e
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Input%20Port	value	c35ff03d9f15
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Navigate%23mti	value	de2596ff8552
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Project%20or%20Section%E2%80%A6	value	e5fe06d2a11d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Show%2FHide%20Automation	value	56937f567313
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Track%23mti	value	84e2129dc105
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	View%23mti	value	17efc6654ed2
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ja	Window%23mti	value	1a0a64158316
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Autopunch	value	51d0cfc5a300
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Display%20%25%40%20Channel%20Strips	value	f1db0b92f09d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Edit%23mti	value	87b0acef85a7
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	File%23mti	value	0c8354d0e51a
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Input%20Port	value	5dadebe746da
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Navigate%23mti	value	4ea159b30a6b
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Project%20or%20Section%E2%80%A6	value	73d664af1497
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Show%2FHide%20Automation	value	7142b4c43c41
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Track%23mti	value	b25f803abac2
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	View%23mti	value	ac5b575fff0f
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	ko	Window%23mti	value	4c6ff7d5fa8f
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Autopunch	value	1f1ad7be8f81
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Display%20%25%40%20Channel%20Strips	value	24fcd5199339
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Edit%23mti	value	2eba946b2e1e
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	File%23mti	value	ba8a452f2f83
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Input%20Port	value	17cc5014b558
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Navigate%23mti	value	88088f31d729
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Project%20or%20Section%E2%80%A6	value	057ddeb4c0fe
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Show%2FHide%20Automation	value	784595d6feb2
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Track%23mti	value	f3a2b24a9b14
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	View%23mti	value	1acb4b8fd2aa
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	pt	Window%23mti	value	28014ef35252
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Autopunch	value	ed2b6240c629
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Display%20%25%40%20Channel%20Strips	value	9cea86aea6db
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Edit%23mti	value	051836569928
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	File%23mti	value	39932f24fe11
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Input%20Port	value	743acd5e2d78
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Navigate%23mti	value	a8c81f93f2e0
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Project%20or%20Section%E2%80%A6	value	c7d17d60725c
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Show%2FHide%20Automation	value	9cd184bfb5f5
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Track%23mti	value	9532ddfeb39c
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	View%23mti	value	4e1449e7d5e5
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_CN	Window%23mti	value	9efe01f647d6
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Autopunch	value	5e0dd1525ff8
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Display%20%25%40%20Channel%20Strips	value	5a91a5bfa926
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Edit%23mti	value	e0d4485966bd
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	File%23mti	value	a11ac5efe91d
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Input%20Port	value	a602302c3bbd
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Navigate%23mti	value	eb60ad403039
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Project%20or%20Section%E2%80%A6	value	421f439fbdd8
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Show%2FHide%20Automation	value	0deef9d57244
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Track%23mti	value	98ab597095e4
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	View%23mti	value	b0352a944f49
Contents%2FFrameworks%2FLogic.framework%2FVersions%2FA%2FResources%2FLocalizable.strings	zh_TW	Window%23mti	value	0a66d7740c1f
